Entity,Code,Year,Oil consumption - TWh
Morocco,MAR,1990,65.89839
Morocco,MAR,1991,65.97015
Morocco,MAR,1992,77.84268
Morocco,MAR,1993,79.18833
Morocco,MAR,1994,86.091125
Morocco,MAR,1995,81.52536
Morocco,MAR,1996,76.85733
Morocco,MAR,1997,81.739136
Morocco,MAR,1998,81.00673
Morocco,MAR,1999,89.25713
Morocco,MAR,2000,83.48259
Morocco,MAR,2001,83.637276
Morocco,MAR,2002,87.03641
Morocco,MAR,2003,87.084114
Morocco,MAR,2004,100.61575
Morocco,MAR,2005,109.33425
Morocco,MAR,2006,110.873024
Morocco,MAR,2007,115.9952
Morocco,MAR,2008,127.88396
Morocco,MAR,2009,129.22275
Morocco,MAR,2010,143.70778
Morocco,MAR,2011,153.33934
Morocco,MAR,2012,154.29112
Morocco,MAR,2013,156.06314
Morocco,MAR,2014,148.68529
Morocco,MAR,2015,145.51521
Morocco,MAR,2016,149.06464
Morocco,MAR,2017,157.80403
Morocco,MAR,2018,154.05064
Morocco,MAR,2019,156.34242
Morocco,MAR,2020,136.37965
Morocco,MAR,2021,154.74522
Morocco,MAR,2022,159.52397
Morocco,MAR,2023,158.34901
Morocco,MAR,2024,168.33871
Netherlands,NLD,1965,295.90454
Netherlands,NLD,1966,320.87744
Netherlands,NLD,1967,327.9667
Netherlands,NLD,1968,353.75812
Netherlands,NLD,1969,385.8374
Netherlands,NLD,1970,429.0313
Netherlands,NLD,1971,423.7892
Netherlands,NLD,1972,472.7687
Netherlands,NLD,1973,487.92667
Netherlands,NLD,1974,418.32547
Netherlands,NLD,1975,412.4857
Netherlands,NLD,1976,464.20844
Netherlands,NLD,1977,445.5194
Netherlands,NLD,1978,455.18344
Netherlands,NLD,1979,490.44183
Netherlands,NLD,1980,458.67545
Netherlands,NLD,1981,426.86795
Netherlands,NLD,1982,373.0677
Netherlands,NLD,1983,353.5345
Netherlands,NLD,1984,349.0069
Netherlands,NLD,1985,353.14587
Netherlands,NLD,1986,391.56683
Netherlands,NLD,1987,394.37207
Netherlands,NLD,1988,418.44595
Netherlands,NLD,1989,412.89236
Netherlands,NLD,1990,428.5198
Netherlands,NLD,1991,411.34976
Netherlands,NLD,1992,431.89185
Netherlands,NLD,1993,426.74704
Netherlands,NLD,1994,424.05542
Netherlands,NLD,1995,447.47482
Netherlands,NLD,1996,447.37653
Netherlands,NLD,1997,464.7484
Netherlands,NLD,1998,470.2668
Netherlands,NLD,1999,479.29358
Netherlands,NLD,2000,486.18246
Netherlands,NLD,2001,509.71863
Netherlands,NLD,2002,512.05084
Netherlands,NLD,2003,512.8084
Netherlands,NLD,2004,536.42145
Netherlands,NLD,2005,569.4229
Netherlands,NLD,2006,567.0726
Netherlands,NLD,2007,583.52014
Netherlands,NLD,2008,554.87646
Netherlands,NLD,2009,530.0778
Netherlands,NLD,2010,568.00195
Netherlands,NLD,2011,567.4297
Netherlands,NLD,2012,555.9069
Netherlands,NLD,2013,529.2256
Netherlands,NLD,2014,518.6247
Netherlands,NLD,2015,506.33072
Netherlands,NLD,2016,517.8793
Netherlands,NLD,2017,520.68384
Netherlands,NLD,2018,506.27664
Netherlands,NLD,2019,493.69165
Netherlands,NLD,2020,469.74258
Netherlands,NLD,2021,470.53452
Netherlands,NLD,2022,460.97098
Netherlands,NLD,2023,463.73584
Netherlands,NLD,2024,432.99857
New Zealand,NZL,1965,32.636177
New Zealand,NZL,1966,36.133484
New Zealand,NZL,1967,37.95181
New Zealand,NZL,1968,38.99597
New Zealand,NZL,1969,40.50511
New Zealand,NZL,1970,47.609863
New Zealand,NZL,1971,49.17649
New Zealand,NZL,1972,52.94315
New Zealand,NZL,1973,55.96276
New Zealand,NZL,1974,52.95165
New Zealand,NZL,1975,51.229183
New Zealand,NZL,1976,52.702564
New Zealand,NZL,1977,52.725574
New Zealand,NZL,1978,50.76636
New Zealand,NZL,1979,51.13983
New Zealand,NZL,1980,48.85752
New Zealand,NZL,1981,46.47539
New Zealand,NZL,1982,46.44149
New Zealand,NZL,1983,44.486046
New Zealand,NZL,1984,45.900852
New Zealand,NZL,1985,43.00212
New Zealand,NZL,1986,38.701366
New Zealand,NZL,1987,44.81707
New Zealand,NZL,1988,43.816986
New Zealand,NZL,1989,45.22757
New Zealand,NZL,1990,50.82389
New Zealand,NZL,1991,51.70254
New Zealand,NZL,1992,53.341465
New Zealand,NZL,1993,53.03442
New Zealand,NZL,1994,61.31527
New Zealand,NZL,1995,66.30301
New Zealand,NZL,1996,67.54738
New Zealand,NZL,1997,70.94438
New Zealand,NZL,1998,71.860794
New Zealand,NZL,1999,72.871544
New Zealand,NZL,2000,74.42254
New Zealand,NZL,2001,75.244286
New Zealand,NZL,2002,77.48304
New Zealand,NZL,2003,82.19651
New Zealand,NZL,2004,81.031
New Zealand,NZL,2005,85.43949
New Zealand,NZL,2006,85.78982
New Zealand,NZL,2007,86.17487
New Zealand,NZL,2008,87.22484
New Zealand,NZL,2009,83.42176
New Zealand,NZL,2010,84.065125
New Zealand,NZL,2011,86.09149
New Zealand,NZL,2012,85.01531
New Zealand,NZL,2013,86.03652
New Zealand,NZL,2014,87.7147
New Zealand,NZL,2015,91.3292
New Zealand,NZL,2016,94.55283
New Zealand,NZL,2017,99.15122
New Zealand,NZL,2018,99.42633
New Zealand,NZL,2019,101.82973
New Zealand,NZL,2020,84.275246
New Zealand,NZL,2021,83.892586
New Zealand,NZL,2022,82.97209
New Zealand,NZL,2023,88.68957
New Zealand,NZL,2024,89.66032
North Macedonia,MKD,1990,12.740927
North Macedonia,MKD,1991,11.406301
North Macedonia,MKD,1992,12.286933
North Macedonia,MKD,1993,13.216734
North Macedonia,MKD,1994,10.265979
North Macedonia,MKD,1995,9.655316
North Macedonia,MKD,1996,14.679261
North Macedonia,MKD,1997,12.305495
North Macedonia,MKD,1998,11.074813
North Macedonia,MKD,1999,11.075541
North Macedonia,MKD,2000,11.268543
North Macedonia,MKD,2001,9.231523
North Macedonia,MKD,2002,10.424203
North Macedonia,MKD,2003,10.086404
North Macedonia,MKD,2004,10.276315
North Macedonia,MKD,2005,10.618795
North Macedonia,MKD,2006,11.223741
North Macedonia,MKD,2007,12.1110325
North Macedonia,MKD,2008,10.953669
North Macedonia,MKD,2009,11.272176
North Macedonia,MKD,2010,10.980215
North Macedonia,MKD,2011,11.351919
North Macedonia,MKD,2012,10.971921
North Macedonia,MKD,2013,10.721133
North Macedonia,MKD,2014,10.638594
North Macedonia,MKD,2015,11.40081
North Macedonia,MKD,2016,12.803833
North Macedonia,MKD,2017,12.18642
North Macedonia,MKD,2018,12.717901
North Macedonia,MKD,2019,12.735264
North Macedonia,MKD,2020,11.742942
North Macedonia,MKD,2021,12.747635
North Macedonia,MKD,2022,13.863104
North Macedonia,MKD,2023,13.787652
North Macedonia,MKD,2024,13.987595
Norway,NOR,1965,60.316517
Norway,NOR,1966,68.08452
Norway,NOR,1967,70.49037
Norway,NOR,1968,78.40632
Norway,NOR,1969,86.189644
Norway,NOR,1970,97.02359
Norway,NOR,1971,96.00081
Norway,NOR,1972,100.55224
Norway,NOR,1973,102.16668
Norway,NOR,1974,92.957924
Norway,NOR,1975,96.23275
Norway,NOR,1976,106.44093
Norway,NOR,1977,104.85937
Norway,NOR,1978,116.656334
Norway,NOR,1979,116.01388
Norway,NOR,1980,112.084496
Norway,NOR,1981,104.1835
Norway,NOR,1982,100.11227
Norway,NOR,1983,98.31226
Norway,NOR,1984,102.18023
Norway,NOR,1985,107.2148
Norway,NOR,1986,114.97386
Norway,NOR,1987,114.59487
Norway,NOR,1988,107.5932
Norway,NOR,1989,108.83679
Norway,NOR,1990,102.262924
Norway,NOR,1991,96.73145
Norway,NOR,1992,96.99234
Norway,NOR,1993,99.619385
Norway,NOR,1994,103.50979
Norway,NOR,1995,106.96972
Norway,NOR,1996,114.43929
Norway,NOR,1997,114.82874
Norway,NOR,1998,115.234085
Norway,NOR,1999,116.51929
Norway,NOR,2000,108.98533
Norway,NOR,2001,114.80474
Norway,NOR,2002,113.964355
Norway,NOR,2003,118.46245
Norway,NOR,2004,113.56331
Norway,NOR,2005,115.055374
Norway,NOR,2006,117.82399
Norway,NOR,2007,121.140755
Norway,NOR,2008,114.245056
Norway,NOR,2009,113.279816
Norway,NOR,2010,119.77769
Norway,NOR,2011,116.16441
Norway,NOR,2012,116.08983
Norway,NOR,2013,117.56478
Norway,NOR,2014,114.27068
Norway,NOR,2015,116.293976
Norway,NOR,2016,112.658714
Norway,NOR,2017,111.99559
Norway,NOR,2018,115.44276
Norway,NOR,2019,110.24316
Norway,NOR,2020,102.11662
Norway,NOR,2021,104.95941
Norway,NOR,2022,107.240074
Norway,NOR,2023,108.04425
Norway,NOR,2024,107.61894
Oman,OMN,1965,0.09738055
Oman,OMN,1966,0.12186111
Oman,OMN,1967,0.5409833
Oman,OMN,1968,0.65190834
Oman,OMN,1969,0.9285111
Oman,OMN,1970,0.9359056
Oman,OMN,1971,15.471503
Oman,OMN,1972,17.677216
Oman,OMN,1973,15.375915
Oman,OMN,1974,14.127883
Oman,OMN,1975,12.904697
Oman,OMN,1976,14.856398
Oman,OMN,1977,14.312169
Oman,OMN,1978,13.616951
Oman,OMN,1979,14.083727
Oman,OMN,1980,10.59754
Oman,OMN,1981,10.412598
Oman,OMN,1982,11.140184
Oman,OMN,1983,12.101919
Oman,OMN,1984,14.831405
Oman,OMN,1985,16.363743
Oman,OMN,1986,16.131083
Oman,OMN,1987,15.300206
Oman,OMN,1988,16.171694
Oman,OMN,1989,17.119625
Oman,OMN,1990,22.143156
Oman,OMN,1991,36.021755
Oman,OMN,1992,33.199795
Oman,OMN,1993,32.153778
Oman,OMN,1994,27.272215
Oman,OMN,1995,30.523483
Oman,OMN,1996,29.08536
Oman,OMN,1997,25.371681
Oman,OMN,1998,25.316025
Oman,OMN,1999,31.64212
Oman,OMN,2000,34.205227
Oman,OMN,2001,38.914345
Oman,OMN,2002,44.760445
Oman,OMN,2003,42.767654
Oman,OMN,2004,41.771774
Oman,OMN,2005,47.496902
Oman,OMN,2006,50.021873
Oman,OMN,2007,51.09791
Oman,OMN,2008,67.18739
Oman,OMN,2009,63.931656
Oman,OMN,2010,72.929794
Oman,OMN,2011,78.92197
Oman,OMN,2012,85.93543
Oman,OMN,2013,99.81871
Oman,OMN,2014,102.40699
Oman,OMN,2015,105.91571
Oman,OMN,2016,108.666016
Oman,OMN,2017,117.4821
Oman,OMN,2018,125.13438
Oman,OMN,2019,122.40184
Oman,OMN,2020,100.00917
Oman,OMN,2021,110.717415
Oman,OMN,2022,126.39261
Oman,OMN,2023,126.780815
Oman,OMN,2024,123.50631
Pakistan,PAK,1965,44.92068
Pakistan,PAK,1966,46.11689
Pakistan,PAK,1967,51.5479
Pakistan,PAK,1968,58.71033
Pakistan,PAK,1969,55.06346
Pakistan,PAK,1970,54.475094
Pakistan,PAK,1971,51.2266
Pakistan,PAK,1972,42.280205
Pakistan,PAK,1973,43.33429
Pakistan,PAK,1974,46.68848
Pakistan,PAK,1975,48.48073
Pakistan,PAK,1976,48.495506
Pakistan,PAK,1977,51.05294
Pakistan,PAK,1978,53.865547
Pakistan,PAK,1979,57.54363
Pakistan,PAK,1980,60.102444
Pakistan,PAK,1981,63.786694
Pakistan,PAK,1982,70.18829
Pakistan,PAK,1983,77.34512
Pakistan,PAK,1984,83.87066
Pakistan,PAK,1985,89.51502
Pakistan,PAK,1986,96.47393
Pakistan,PAK,1987,105.70087
Pakistan,PAK,1988,113.84892
Pakistan,PAK,1989,122.017136
Pakistan,PAK,1990,127.602325
Pakistan,PAK,1991,134.32481
Pakistan,PAK,1992,146.81076
Pakistan,PAK,1993,160.0418
Pakistan,PAK,1994,171.56282
Pakistan,PAK,1995,185.97589
Pakistan,PAK,1996,195.58961
Pakistan,PAK,1997,201.5909
Pakistan,PAK,1998,208.43974
Pakistan,PAK,1999,216.01378
Pakistan,PAK,2000,223.08224
Pakistan,PAK,2001,218.72188
Pakistan,PAK,2002,213.196
Pakistan,PAK,2003,189.23907
Pakistan,PAK,2004,191.35683
Pakistan,PAK,2005,181.89467
Pakistan,PAK,2006,208.9376
Pakistan,PAK,2007,227.31567
Pakistan,PAK,2008,230.70963
Pakistan,PAK,2009,246.17116
Pakistan,PAK,2010,243.88008
Pakistan,PAK,2011,245.5318
Pakistan,PAK,2012,237.93188
Pakistan,PAK,2013,260.81177
Pakistan,PAK,2014,269.72635
Pakistan,PAK,2015,293.9605
Pakistan,PAK,2016,328.8486
Pakistan,PAK,2017,339.49326
Pakistan,PAK,2018,284.8369
Pakistan,PAK,2019,255.64151
Pakistan,PAK,2020,250.0316
Pakistan,PAK,2021,289.22247
Pakistan,PAK,2022,281.94827
Pakistan,PAK,2023,223.84207
Pakistan,PAK,2024,229.7078
Peru,PER,1965,43.167366
Peru,PER,1966,54.434715
Peru,PER,1967,54.83334
Peru,PER,1968,55.010834
Peru,PER,1969,54.147644
Peru,PER,1970,56.897606
Peru,PER,1971,56.256172
Peru,PER,1972,48.01101
Peru,PER,1973,55.933968
Peru,PER,1974,65.89939
Peru,PER,1975,69.020676
Peru,PER,1976,69.956894
Peru,PER,1977,69.8767
Peru,PER,1978,69.25631
Peru,PER,1979,71.98634
Peru,PER,1980,77.84784
Peru,PER,1981,79.46005
Peru,PER,1982,78.22812
Peru,PER,1983,67.83568
Peru,PER,1984,70.013115
Peru,PER,1985,67.58711
Peru,PER,1986,72.71551
Peru,PER,1987,80.29432
Peru,PER,1988,78.54944
Peru,PER,1989,69.60631
Peru,PER,1990,69.653175
Peru,PER,1991,64.45394
Peru,PER,1992,67.45526
Peru,PER,1993,70.536446
Peru,PER,1994,76.61635
Peru,PER,1995,86.40599
Peru,PER,1996,89.128136
Peru,PER,1997,88.13827
Peru,PER,1998,88.67419
Peru,PER,1999,90.520706
Peru,PER,2000,88.370544
Peru,PER,2001,83.596954
Peru,PER,2002,82.79648
Peru,PER,2003,78.31694
Peru,PER,2004,87.44952
Peru,PER,2005,85.74552
Peru,PER,2006,81.61111
Peru,PER,2007,84.94668
Peru,PER,2008,95.09226
Peru,PER,2009,96.45016
Peru,PER,2010,101.51832
Peru,PER,2011,112.06888
Peru,PER,2012,111.44959
Peru,PER,2013,116.81106
Peru,PER,2014,114.93645
Peru,PER,2015,122.69016
Peru,PER,2016,130.31395
Peru,PER,2017,132.51405
Peru,PER,2018,136.58823
Peru,PER,2019,140.72858
Peru,PER,2020,107.05611
Peru,PER,2021,132.77132
Peru,PER,2022,139.36807
Peru,PER,2023,143.33301
Peru,PER,2024,150.31696
Philippines,PHL,1965,57.4021
Philippines,PHL,1966,63.940327
Philippines,PHL,1967,69.58127
Philippines,PHL,1968,82.39472
Philippines,PHL,1969,88.841705
Philippines,PHL,1970,90.005615
Philippines,PHL,1971,97.47116
Philippines,PHL,1972,102.89429
Philippines,PHL,1973,114.859406
Philippines,PHL,1974,107.578
Philippines,PHL,1975,116.69449
Philippines,PHL,1976,119.77017
Philippines,PHL,1977,130.15947
Philippines,PHL,1978,134.74797
Philippines,PHL,1979,139.32352
Philippines,PHL,1980,130.49713
Philippines,PHL,1981,122.71493
Philippines,PHL,1982,122.00833
Philippines,PHL,1983,122.14318
Philippines,PHL,1984,99.97544
Philippines,PHL,1985,88.851875
Philippines,PHL,1986,93.15117
Philippines,PHL,1987,108.55486
Philippines,PHL,1988,117.03594
Philippines,PHL,1989,134.99716
Philippines,PHL,1990,138.08572
Philippines,PHL,1991,134.88847
Philippines,PHL,1992,153.05324
Philippines,PHL,1993,168.78473
Philippines,PHL,1994,173.19214
Philippines,PHL,1995,203.4543
Philippines,PHL,1996,211.86565
Philippines,PHL,1997,231.8534
Philippines,PHL,1998,225.1748
Philippines,PHL,1999,212.49382
Philippines,PHL,2000,197.78395
Philippines,PHL,2001,196.75143
Philippines,PHL,2002,187.04333
Philippines,PHL,2003,185.97559
Philippines,PHL,2004,189.62132
Philippines,PHL,2005,174.7675
Philippines,PHL,2006,160.22678
Philippines,PHL,2007,166.13818
Philippines,PHL,2008,158.71425
Philippines,PHL,2009,166.45232
Philippines,PHL,2010,173.30891
Philippines,PHL,2011,163.80655
Philippines,PHL,2012,170.33029
Philippines,PHL,2013,178.72589
Philippines,PHL,2014,189.80965
Philippines,PHL,2015,216.02942
Philippines,PHL,2016,231.9747
Philippines,PHL,2017,248.08119
Philippines,PHL,2018,252.43062
Philippines,PHL,2019,256.9457
Philippines,PHL,2020,209.64641
Philippines,PHL,2021,225.79019
Philippines,PHL,2022,247.79443
Philippines,PHL,2023,254.29778
Philippines,PHL,2024,267.58478
Poland,POL,1965,64.42476
Poland,POL,1966,67.00853
Poland,POL,1967,72.72037
Poland,POL,1968,90.98808
Poland,POL,1969,100.078026
Poland,POL,1970,105.8436
Poland,POL,1971,112.22479
Poland,POL,1972,125.95774
Poland,POL,1973,139.72865
Poland,POL,1974,147.14691
Poland,POL,1975,160.17279
Poland,POL,1976,176.80226
Poland,POL,1977,189.19632
Poland,POL,1978,202.32387
Poland,POL,1979,206.29735
Poland,POL,1980,203.74902
Poland,POL,1981,191.03615
Poland,POL,1982,180.37706
Poland,POL,1983,186.44765
Poland,POL,1984,191.37543
Poland,POL,1985,194.5768
Poland,POL,1986,200.98262
Poland,POL,1987,203.58064
Poland,POL,1988,208.54102
Poland,POL,1989,207.10391
Poland,POL,1990,189.75511
Poland,POL,1991,179.19951
Poland,POL,1992,163.77094
Poland,POL,1993,168.93677
Poland,POL,1994,178.15416
Poland,POL,1995,180.45341
Poland,POL,1996,210.81299
Poland,POL,1997,219.71667
Poland,POL,1998,249.8809
Poland,POL,1999,261.7574
Poland,POL,2000,240.63138
Poland,POL,2001,235.07964
Poland,POL,2002,239.5985
Poland,POL,2003,243.36378
Poland,POL,2004,260.05814
Poland,POL,2005,266.56586
Poland,POL,2006,284.99228
Poland,POL,2007,292.6572
Poland,POL,2008,300.85117
Poland,POL,2009,298.74213
Poland,POL,2010,314.1251
Poland,POL,2011,311.50574
Poland,POL,2012,298.3708
Poland,POL,2013,277.3465
Poland,POL,2014,277.49698
Poland,POL,2015,292.9932
Poland,POL,2016,321.5872
Poland,POL,2017,362.9471
Poland,POL,2018,372.2887
Poland,POL,2019,379.48453
Poland,POL,2020,359.47464
Poland,POL,2021,375.10825
Poland,POL,2022,389.42603
Poland,POL,2023,388.3266
Poland,POL,2024,393.9731
Portugal,PRT,1965,30.529514
Portugal,PRT,1966,31.292534
Portugal,PRT,1967,34.5241
Portugal,PRT,1968,37.036827
Portugal,PRT,1969,38.868618
Portugal,PRT,1970,53.695103
Portugal,PRT,1971,60.925808
Portugal,PRT,1972,66.27051
Portugal,PRT,1973,72.85421
Portugal,PRT,1974,77.65475
Portugal,PRT,1975,81.327896
Portugal,PRT,1976,85.188934
Portugal,PRT,1977,84.28477
Portugal,PRT,1978,87.35162
Portugal,PRT,1979,93.42953
Portugal,PRT,1980,100.01279
Portugal,PRT,1981,106.01108
Portugal,PRT,1982,111.01078
Portugal,PRT,1983,112.03898
Portugal,PRT,1984,111.80505
Portugal,PRT,1985,108.32346
Portugal,PRT,1986,115.462204
Portugal,PRT,1987,112.17974
Portugal,PRT,1988,117.46575
Portugal,PRT,1989,147.89993
Portugal,PRT,1990,140.2395
Portugal,PRT,1991,146.44716
Portugal,PRT,1992,162.93637
Portugal,PRT,1993,153.68877
Portugal,PRT,1994,155.42723
Portugal,PRT,1995,167.95164
Portugal,PRT,1996,159.85767
Portugal,PRT,1997,171.57802
Portugal,PRT,1998,187.91159
Portugal,PRT,1999,193.70639
Portugal,PRT,2000,189.41814
Portugal,PRT,2001,189.5344
Portugal,PRT,2002,196.06563
Portugal,PRT,2003,184.26161
Portugal,PRT,2004,186.39532
Portugal,PRT,2005,192.48924
Portugal,PRT,2006,170.36935
Portugal,PRT,2007,172.20227
Portugal,PRT,2008,164.78693
Portugal,PRT,2009,152.80612
Portugal,PRT,2010,149.48178
Portugal,PRT,2011,140.12875
Portugal,PRT,2012,127.39728
Portugal,PRT,2013,130.73607
Portugal,PRT,2014,129.18199
Portugal,PRT,2015,132.16782
Portugal,PRT,2016,134.93422
Portugal,PRT,2017,135.99239
Portugal,PRT,2018,131.66093
Portugal,PRT,2019,139.91884
Portugal,PRT,2020,114.11291
Portugal,PRT,2021,117.3465
Portugal,PRT,2022,128.5056
Portugal,PRT,2023,125.77155
Portugal,PRT,2024,122.7249
Qatar,QAT,1965,0.57273304
Qatar,QAT,1966,0.57199776
Qatar,QAT,1967,0.86582726
Qatar,QAT,1968,1.1196642
Qatar,QAT,1969,1.30044
Qatar,QAT,1970,1.1239372
Qatar,QAT,1971,1.0794972
Qatar,QAT,1972,1.2848859
Qatar,QAT,1973,1.6680158
Qatar,QAT,1974,2.2778795
Qatar,QAT,1975,2.7142978
Qatar,QAT,1976,3.7372403
Qatar,QAT,1977,4.9303584
Qatar,QAT,1978,4.820811
Qatar,QAT,1979,5.219366
Qatar,QAT,1980,4.30046
Qatar,QAT,1981,6.3161616
Qatar,QAT,1982,7.013765
Qatar,QAT,1983,7.672108
Qatar,QAT,1984,9.03474
Qatar,QAT,1985,9.599014
Qatar,QAT,1986,12.040971
Qatar,QAT,1987,11.789599
Qatar,QAT,1988,12.888711
Qatar,QAT,1989,13.575521
Qatar,QAT,1990,13.632662
Qatar,QAT,1991,11.84232
Qatar,QAT,1992,13.675576
Qatar,QAT,1993,14.634062
Qatar,QAT,1994,16.94264
Qatar,QAT,1995,16.422976
Qatar,QAT,1996,18.12003
Qatar,QAT,1997,22.133371
Qatar,QAT,1998,23.50374
Qatar,QAT,1999,22.346224
Qatar,QAT,2000,21.87208
Qatar,QAT,2001,24.90919
Qatar,QAT,2002,28.160334
Qatar,QAT,2003,32.888073
Qatar,QAT,2004,40.44577
Qatar,QAT,2005,44.74746
Qatar,QAT,2006,57.56555
Qatar,QAT,2007,63.685043
Qatar,QAT,2008,77.1617
Qatar,QAT,2009,75.47389
Qatar,QAT,2010,81.08316
Qatar,QAT,2011,102.54465
Qatar,QAT,2012,108.15663
Qatar,QAT,2013,129.21953
Qatar,QAT,2014,136.32497
Qatar,QAT,2015,159.36671
Qatar,QAT,2016,168.92227
Qatar,QAT,2017,151.88354
Qatar,QAT,2018,154.9846
Qatar,QAT,2019,169.01854
Qatar,QAT,2020,126.878494
Qatar,QAT,2021,139.33305
Qatar,QAT,2022,163.16772
Qatar,QAT,2023,176.40724
Qatar,QAT,2024,183.43208
Romania,ROU,1965,84.556404
Romania,ROU,1966,88.13735
Romania,ROU,1967,99.876396
Romania,ROU,1968,105.33326
Romania,ROU,1969,117.42678
Romania,ROU,1970,127.266594
Romania,ROU,1971,129.28983
Romania,ROU,1972,138.00856
Romania,ROU,1973,155.25238
Romania,ROU,1974,142.95157
Romania,ROU,1975,162.52592
Romania,ROU,1976,181.33104
Romania,ROU,1977,195.90225
Romania,ROU,1978,217.8757
Romania,ROU,1979,231.76279
Romania,ROU,1980,219.39137
Romania,ROU,1981,196.67183
Romania,ROU,1982,193.75221
Romania,ROU,1983,173.10956
Romania,ROU,1984,165.70328
Romania,ROU,1985,177.1799
Romania,ROU,1986,189.89893
Romania,ROU,1987,209.30614
Romania,ROU,1988,196.1682
Romania,ROU,1989,202.27863
Romania,ROU,1990,220.01799
Romania,ROU,1991,182.63083
Romania,ROU,1992,149.54388
Romania,ROU,1993,141.77019
Romania,ROU,1994,131.53973
Romania,ROU,1995,158.80493
Romania,ROU,1996,152.25682
Romania,ROU,1997,159.24866
Romania,ROU,1998,139.62064
Romania,ROU,1999,110.90115
Romania,ROU,2000,116.51867
Romania,ROU,2001,124.17176
Romania,ROU,2002,125.24762
Romania,ROU,2003,111.20932
Romania,ROU,2004,129.37505
Romania,ROU,2005,125.39648
Romania,ROU,2006,121.60156
Romania,ROU,2007,121.717094
Romania,ROU,2008,119.239265
Romania,ROU,2009,106.05386
Romania,ROU,2010,100.38229
Romania,ROU,2011,105.37204
Romania,ROU,2012,106.77398
Romania,ROU,2013,100.04368
Romania,ROU,2014,102.80272
Romania,ROU,2015,104.60035
Romania,ROU,2016,109.42975
Romania,ROU,2017,115.04343
Romania,ROU,2018,114.96409
Romania,ROU,2019,120.234085
Romania,ROU,2020,116.28466
Romania,ROU,2021,124.88678
Romania,ROU,2022,126.44314
Romania,ROU,2023,131.03668
Romania,ROU,2024,137.63705
Russia,RUS,1985,2936.284
Russia,RUS,1986,2971.3591
Russia,RUS,1987,2995.656
Russia,RUS,1988,2972.0117
Russia,RUS,1989,3027.4558
Russia,RUS,1990,2984.632
Russia,RUS,1991,2908.4788
Russia,RUS,1992,2777.474
Russia,RUS,1993,2316.0288
Russia,RUS,1994,2046.0374
Russia,RUS,1995,1785.4498
Russia,RUS,1996,1539.5094
Russia,RUS,1997,1526.9076
Russia,RUS,1998,1462.641
Russia,RUS,1999,1495.316
Russia,RUS,2000,1465.8062
Russia,RUS,2001,1509.4218
Russia,RUS,2002,1456.2139
Russia,RUS,2003,1509.1854
Russia,RUS,2004,1488.4772
Russia,RUS,2005,1493.8192
Russia,RUS,2006,1569.5916
Russia,RUS,2007,1561.667
Russia,RUS,2008,1611.6493
Russia,RUS,2009,1546.3186
Russia,RUS,2010,1604.9197
Russia,RUS,2011,1721.7162
Russia,RUS,2012,1780.8062
Russia,RUS,2013,1785.0247
Russia,RUS,2014,1875.5392
Russia,RUS,2015,1812.3582
Russia,RUS,2016,1839.1206
Russia,RUS,2017,1833.1202
Russia,RUS,2018,1850.8489
Russia,RUS,2019,1888.7246
Russia,RUS,2020,1815.7542
Russia,RUS,2021,1930.4956
Russia,RUS,2022,1982.0867
Russia,RUS,2023,2077.0332
Russia,RUS,2024,2129.1025
Saudi Arabia,SAU,1965,229.13556
Saudi Arabia,SAU,1966,231.1016
Saudi Arabia,SAU,1967,233.06764
Saudi Arabia,SAU,1968,235.05855
Saudi Arabia,SAU,1969,237.07053
Saudi Arabia,SAU,1970,247.49394
Saudi Arabia,SAU,1971,250.4564
Saudi Arabia,SAU,1972,267.64355
Saudi Arabia,SAU,1973,283.90036
Saudi Arabia,SAU,1974,297.71277
Saudi Arabia,SAU,1975,227.51585
Saudi Arabia,SAU,1976,265.00204
Saudi Arabia,SAU,1977,306.651
Saudi Arabia,SAU,1978,331.40424
Saudi Arabia,SAU,1979,400.6283
Saudi Arabia,SAU,1980,327.53833
Saudi Arabia,SAU,1981,393.52573
Saudi Arabia,SAU,1982,437.69144
Saudi Arabia,SAU,1983,486.50903
Saudi Arabia,SAU,1984,542.398
Saudi Arabia,SAU,1985,551.1338
Saudi Arabia,SAU,1986,545.259
Saudi Arabia,SAU,1987,577.13806
Saudi Arabia,SAU,1988,593.8246
Saudi Arabia,SAU,1989,573.4453
Saudi Arabia,SAU,1990,609.89703
Saudi Arabia,SAU,1991,638.3373
Saudi Arabia,SAU,1992,618.3813
Saudi Arabia,SAU,1993,622.47034
Saudi Arabia,SAU,1994,753.26544
Saudi Arabia,SAU,1995,722.1709
Saudi Arabia,SAU,1996,746.65784
Saudi Arabia,SAU,1997,759.519
Saudi Arabia,SAU,1998,807.787
Saudi Arabia,SAU,1999,836.53033
Saudi Arabia,SAU,2000,861.68463
Saudi Arabia,SAU,2001,912.18567
Saudi Arabia,SAU,2002,942.5885
Saudi Arabia,SAU,2003,998.4375
Saudi Arabia,SAU,2004,1078.3237
Saudi Arabia,SAU,2005,1134.0006
Saudi Arabia,SAU,2006,1202.0599
Saudi Arabia,SAU,2007,1236.4219
Saudi Arabia,SAU,2008,1363.5358
Saudi Arabia,SAU,2009,1459.5881
Saudi Arabia,SAU,2010,1617.5393
Saudi Arabia,SAU,2011,1680.0405
Saudi Arabia,SAU,2012,1769.6074
Saudi Arabia,SAU,2013,1779.6705
